file,mean,std
images/DUKE_043/DUKE_043_0004.nii.gz,531.359619140625,676.2842407226562
images/DUKE_043/DUKE_043_0001.nii.gz,548.7010498046875,712.74853515625
images/DUKE_044/DUKE_044_0001.nii.gz,23.691259384155273,38.64485168457031
images/DUKE_044/DUKE_044_0002.nii.gz,23.266908645629883,36.88446807861328
images/DUKE_044/DUKE_044_0004.nii.gz,23.34552001953125,36.416072845458984
images/DUKE_044/DUKE_044_0003.nii.gz,23.520360946655273,37.06705856323242
images/DUKE_045/DUKE_045_0003.nii.gz,215.7008514404297,254.72865295410156
images/DUKE_045/DUKE_045_0002.nii.gz,220.9742889404297,260.5736083984375
images/DUKE_045/DUKE_045_0001.nii.gz,218.38735961914062,261.8840026855469
images/DUKE_046/DUKE_046_0002.nii.gz,23.8991641998291,37.89595413208008
images/DUKE_046/DUKE_046_0003.nii.gz,23.984615325927734,38.4595947265625
images/DUKE_046/DUKE_046_0001.nii.gz,22.532312393188477,34.756893157958984
images/DUKE_048/DUKE_048_0003.nii.gz,43.69175338745117,47.517425537109375
images/DUKE_048/DUKE_048_0001.nii.gz,42.52376937866211,45.83556365966797
images/DUKE_048/DUKE_048_0002.nii.gz,43.514495849609375,47.3247184753418
images/DUKE_051/DUKE_051_0002.nii.gz,202.21200561523438,266.9447937011719
images/DUKE_051/DUKE_051_0001.nii.gz,198.93704223632812,258.33526611328125
images/DUKE_051/DUKE_051_0003.nii.gz,204.61520385742188,269.47332763671875
images/DUKE_055/DUKE_055_0002.nii.gz,529.2685546875,646.0723266601562
images/DUKE_055/DUKE_055_0003.nii.gz,536.0863037109375,647.8516235351562
images/DUKE_055/DUKE_055_0004.nii.gz,523.3639526367188,626.811279296875
images/DUKE_055/DUKE_055_0001.nii.gz,543.3067626953125,678.5536499023438
images/DUKE_057/DUKE_057_0002.nii.gz,52.44179916381836,66.97361755371094
images/DUKE_057/DUKE_057_0001.nii.gz,49.90406036376953,61.3748779296875
images/DUKE_057/DUKE_057_0003.nii.gz,53.61740493774414,69.82269287109375
images/DUKE_059/DUKE_059_0003.nii.gz,406.1011962890625,567.9024047851562
images/DUKE_059/DUKE_059_0001.nii.gz,402.77008056640625,548.0513916015625
images/DUKE_059/DUKE_059_0002.nii.gz,398.7080383300781,551.69091796875
images/DUKE_060/DUKE_060_0002.nii.gz,532.6942138671875,621.9209594726562
images/DUKE_060/DUKE_060_0003.nii.gz,531.8551635742188,617.9962158203125
images/DUKE_060/DUKE_060_0001.nii.gz,527.7393188476562,631.2109985351562
images/DUKE_060/DUKE_060_0004.nii.gz,525.1859741210938,609.8413696289062
images/DUKE_061/DUKE_061_0001.nii.gz,381.48785400390625,492.0994873046875
images/DUKE_061/DUKE_061_0002.nii.gz,390.7867736816406,504.3873291015625
images/DUKE_061/DUKE_061_0003.nii.gz,398.1534729003906,517.9212646484375
images/DUKE_064/DUKE_064_0003.nii.gz,595.482666015625,643.9673461914062
images/DUKE_064/DUKE_064_0004.nii.gz,594.40771484375,650.2666015625
images/DUKE_064/DUKE_064_0001.nii.gz,594.4481811523438,656.4375
images/DUKE_064/DUKE_064_0002.nii.gz,601.062255859375,658.1695556640625
images/DUKE_069/DUKE_069_0003.nii.gz,251.11483764648438,299.9930725097656
images/DUKE_069/DUKE_069_0004.nii.gz,248.20693969726562,297.0484313964844
images/DUKE_069/DUKE_069_0001.nii.gz,247.0561981201172,305.51190185546875
images/DUKE_069/DUKE_069_0002.nii.gz,245.697021484375,295.100341796875
images/DUKE_071/DUKE_071_0003.nii.gz,204.326416015625,289.40277099609375
images/DUKE_071/DUKE_071_0002.nii.gz,206.51651000976562,290.9254455566406
images/DUKE_071/DUKE_071_0001.nii.gz,205.72474670410156,296.36041259765625
images/DUKE_077/DUKE_077_0003.nii.gz,563.1542358398438,686.0762939453125
images/DUKE_077/DUKE_077_0001.nii.gz,552.4030151367188,692.8312377929688
images/DUKE_077/DUKE_077_0002.nii.gz,562.6021728515625,698.5614013671875
images/DUKE_077/DUKE_077_0004.nii.gz,554.9259643554688,685.1705322265625
images/DUKE_082/DUKE_082_0002.nii.gz,52.80292510986328,55.830345153808594
images/DUKE_082/DUKE_082_0001.nii.gz,53.36961364746094,57.194705963134766
images/DUKE_082/DUKE_082_0003.nii.gz,52.7928352355957,55.966094970703125
images/DUKE_086/DUKE_086_0001.nii.gz,19.725624084472656,29.714262008666992
images/DUKE_086/DUKE_086_0002.nii.gz,20.343887329101562,31.376304626464844
images/DUKE_086/DUKE_086_0003.nii.gz,20.304218292236328,31.797752380371094
images/DUKE_090/DUKE_090_0001.nii.gz,425.0077819824219,664.1910400390625
images/DUKE_090/DUKE_090_0003.nii.gz,430.1913146972656,684.634033203125
images/DUKE_090/DUKE_090_0002.nii.gz,431.4481506347656,683.402587890625
images/DUKE_091/DUKE_091_0002.nii.gz,23.694738388061523,26.712949752807617
images/DUKE_091/DUKE_091_0004.nii.gz,23.117664337158203,26.523056030273438
images/DUKE_091/DUKE_091_0003.nii.gz,23.534088134765625,26.78268051147461
images/DUKE_091/DUKE_091_0001.nii.gz,24.05034637451172,26.974075317382812
images/DUKE_097/DUKE_097_0001.nii.gz,29.81260871887207,50.26350021362305
images/DUKE_097/DUKE_097_0002.nii.gz,30.44659996032715,53.15643310546875
images/DUKE_097/DUKE_097_0003.nii.gz,30.36621856689453,53.54472351074219
images/DUKE_099/DUKE_099_0004.nii.gz,546.1010131835938,619.2316284179688
images/DUKE_099/DUKE_099_0003.nii.gz,547.84375,633.6878662109375
images/DUKE_099/DUKE_099_0002.nii.gz,544.0587768554688,645.9660034179688
images/DUKE_099/DUKE_099_0001.nii.gz,515.0614624023438,623.5744018554688
images/DUKE_101/DUKE_101_0002.nii.gz,53.88450622558594,69.5800552368164
images/DUKE_101/DUKE_101_0004.nii.gz,52.88004684448242,68.01348114013672
images/DUKE_101/DUKE_101_0001.nii.gz,54.9256591796875,72.07421112060547
images/DUKE_101/DUKE_101_0003.nii.gz,53.154972076416016,68.55001068115234
images/DUKE_103/DUKE_103_0002.nii.gz,50.98577880859375,53.61686706542969
images/DUKE_103/DUKE_103_0001.nii.gz,50.356048583984375,53.54955291748047
images/DUKE_104/DUKE_104_0002.nii.gz,43.59734344482422,40.10591506958008
images/DUKE_104/DUKE_104_0003.nii.gz,43.928707122802734,40.887939453125
images/DUKE_104/DUKE_104_0001.nii.gz,42.91236114501953,38.662864685058594
images/DUKE_105/DUKE_105_0002.nii.gz,455.0277099609375,620.1522827148438
images/DUKE_105/DUKE_105_0004.nii.gz,452.5459289550781,616.977294921875
images/DUKE_105/DUKE_105_0003.nii.gz,456.6208801269531,619.330078125
images/DUKE_105/DUKE_105_0001.nii.gz,442.9967956542969,622.7188110351562
images/DUKE_107/DUKE_107_0002.nii.gz,537.1473999023438,599.6099243164062
images/DUKE_107/DUKE_107_0001.nii.gz,526.7433471679688,588.2050170898438
images/DUKE_107/DUKE_107_0003.nii.gz,545.3336181640625,606.6657104492188
images/DUKE_107/DUKE_107_0004.nii.gz,543.0515747070312,607.4602661132812
images/DUKE_114/DUKE_114_0002.nii.gz,441.0788269042969,566.91162109375
images/DUKE_114/DUKE_114_0001.nii.gz,434.8411560058594,549.7808227539062
images/DUKE_114/DUKE_114_0003.nii.gz,441.7444152832031,579.57373046875
images/DUKE_115/DUKE_115_0001.nii.gz,514.1101684570312,653.8067626953125
images/DUKE_115/DUKE_115_0003.nii.gz,510.7454528808594,626.94140625
images/DUKE_115/DUKE_115_0004.nii.gz,511.8094787597656,623.262451171875
images/DUKE_115/DUKE_115_0002.nii.gz,514.1231079101562,633.1753540039062
images/DUKE_116/DUKE_116_0001.nii.gz,47.71321487426758,51.15863800048828
images/DUKE_116/DUKE_116_0003.nii.gz,47.969337463378906,51.923728942871094
images/DUKE_116/DUKE_116_0002.nii.gz,47.934356689453125,51.660133361816406
images/DUKE_117/DUKE_117_0003.nii.gz,385.2677307128906,527.498046875
images/DUKE_117/DUKE_117_0001.nii.gz,401.8623046875,577.9422607421875
images/DUKE_117/DUKE_117_0002.nii.gz,393.8247985839844,548.5457153320312
images/DUKE_119/DUKE_119_0002.nii.gz,60.29956817626953,79.39608764648438
images/DUKE_119/DUKE_119_0001.nii.gz,60.67548751831055,78.24900817871094
images/DUKE_119/DUKE_119_0004.nii.gz,60.05113220214844,79.87532043457031
images/DUKE_119/DUKE_119_0003.nii.gz,59.84823989868164,79.68179321289062
images/DUKE_120/DUKE_120_0001.nii.gz,53.197532653808594,63.26753234863281
images/DUKE_120/DUKE_120_0003.nii.gz,54.49496078491211,63.80546951293945
images/DUKE_120/DUKE_120_0002.nii.gz,53.445640563964844,64.37882232666016
images/DUKE_120/DUKE_120_0004.nii.gz,53.829010009765625,66.2999496459961
images/DUKE_123/DUKE_123_0002.nii.gz,255.6470489501953,305.5433349609375
images/DUKE_123/DUKE_123_0004.nii.gz,255.62925720214844,300.7369079589844
images/DUKE_123/DUKE_123_0003.nii.gz,259.991943359375,305.1751403808594
images/DUKE_123/DUKE_123_0001.nii.gz,259.9847412109375,316.7667541503906
images/DUKE_129/DUKE_129_0003.nii.gz,599.5175170898438,645.0907592773438
images/DUKE_129/DUKE_129_0004.nii.gz,598.440673828125,646.2305297851562
images/DUKE_129/DUKE_129_0001.nii.gz,582.7149658203125,642.3753662109375
images/DUKE_129/DUKE_129_0002.nii.gz,597.251953125,647.5552978515625
images/DUKE_132/DUKE_132_0001.nii.gz,38.70460891723633,53.059818267822266
images/DUKE_132/DUKE_132_0003.nii.gz,37.483482360839844,51.367698669433594
images/DUKE_132/DUKE_132_0002.nii.gz,37.75191116333008,51.55519104003906
images/DUKE_134/DUKE_134_0001.nii.gz,427.2491760253906,623.8348388671875
images/DUKE_134/DUKE_134_0002.nii.gz,433.79461669921875,601.7882690429688
images/DUKE_134/DUKE_134_0004.nii.gz,431.5430908203125,579.9151611328125
images/DUKE_134/DUKE_134_0003.nii.gz,430.15838623046875,586.358154296875
images/DUKE_136/DUKE_136_0003.nii.gz,284.6606140136719,304.6175537109375
images/DUKE_136/DUKE_136_0002.nii.gz,293.0179138183594,314.4261474609375
images/DUKE_136/DUKE_136_0004.nii.gz,283.63006591796875,305.0715026855469
images/DUKE_136/DUKE_136_0001.nii.gz,297.7753601074219,327.6448059082031
images/DUKE_137/DUKE_137_0001.nii.gz,30.732009887695312,48.850624084472656
images/DUKE_137/DUKE_137_0003.nii.gz,30.193872451782227,47.14842224121094
images/DUKE_137/DUKE_137_0002.nii.gz,30.618759155273438,48.0244140625
images/DUKE_141/DUKE_141_0003.nii.gz,36.60086441040039,54.79037094116211
images/DUKE_141/DUKE_141_0001.nii.gz,33.94978713989258,49.24365997314453
images/DUKE_141/DUKE_141_0002.nii.gz,36.29653549194336,53.48860549926758
images/DUKE_142/DUKE_142_0003.nii.gz,49.0238037109375,55.137046813964844
images/DUKE_142/DUKE_142_0002.nii.gz,49.29492950439453,55.39316940307617
images/DUKE_142/DUKE_142_0001.nii.gz,49.68638229370117,56.56707000732422
images/DUKE_144/DUKE_144_0003.nii.gz,51.951969146728516,44.228424072265625
images/DUKE_144/DUKE_144_0001.nii.gz,51.193050384521484,44.36550521850586
images/DUKE_144/DUKE_144_0002.nii.gz,51.21741485595703,43.58812713623047
images/DUKE_148/DUKE_148_0001.nii.gz,586.852294921875,801.9486694335938
images/DUKE_148/DUKE_148_0004.nii.gz,621.3310546875,861.2567749023438
images/DUKE_148/DUKE_148_0003.nii.gz,621.2325439453125,862.9605102539062
images/DUKE_148/DUKE_148_0002.nii.gz,609.0615234375,834.9942626953125
images/DUKE_150/DUKE_150_0003.nii.gz,226.0598602294922,259.9239807128906
images/DUKE_150/DUKE_150_0004.nii.gz,226.01605224609375,261.0685119628906
images/DUKE_150/DUKE_150_0001.nii.gz,216.7359619140625,247.2951202392578
images/DUKE_150/DUKE_150_0002.nii.gz,221.01617431640625,254.64906311035156
images/DUKE_156/DUKE_156_0002.nii.gz,37.2222785949707,44.596412658691406
images/DUKE_156/DUKE_156_0003.nii.gz,37.013343811035156,43.89967346191406
images/DUKE_156/DUKE_156_0001.nii.gz,36.98387908935547,44.63982009887695
images/DUKE_157/DUKE_157_0002.nii.gz,62.59759521484375,57.45374298095703
images/DUKE_157/DUKE_157_0001.nii.gz,61.07429885864258,56.809288024902344
images/DUKE_157/DUKE_157_0003.nii.gz,63.16148376464844,57.625213623046875
images/DUKE_160/DUKE_160_0004.nii.gz,530.3013305664062,597.1473999023438
images/DUKE_160/DUKE_160_0003.nii.gz,538.9449462890625,611.15087890625
images/DUKE_160/DUKE_160_0002.nii.gz,532.4677124023438,611.5750122070312
images/DUKE_160/DUKE_160_0001.nii.gz,541.5473022460938,670.6385498046875
images/DUKE_163/DUKE_163_0002.nii.gz,542.1303100585938,696.3606567382812
images/DUKE_163/DUKE_163_0003.nii.gz,543.2705078125,689.3768920898438
images/DUKE_163/DUKE_163_0001.nii.gz,548.87255859375,740.5309448242188
images/DUKE_163/DUKE_163_0004.nii.gz,553.2033081054688,697.5308227539062
images/DUKE_167/DUKE_167_0001.nii.gz,512.9998779296875,586.4262084960938
images/DUKE_167/DUKE_167_0003.nii.gz,542.0244140625,598.1771850585938
images/DUKE_167/DUKE_167_0002.nii.gz,537.7252807617188,595.3948974609375
images/DUKE_168/DUKE_168_0003.nii.gz,29.599647521972656,49.59512710571289
images/DUKE_168/DUKE_168_0001.nii.gz,27.84903335571289,45.823604583740234
images/DUKE_168/DUKE_168_0002.nii.gz,29.348417282104492,48.83637619018555
images/DUKE_176/DUKE_176_0002.nii.gz,75.9311294555664,92.92334747314453
images/DUKE_176/DUKE_176_0004.nii.gz,78.27577209472656,96.8218765258789
images/DUKE_176/DUKE_176_0003.nii.gz,76.96431732177734,95.04061889648438
images/DUKE_176/DUKE_176_0001.nii.gz,74.1863021850586,89.86561584472656
images/DUKE_177/DUKE_177_0003.nii.gz,40.53476333618164,41.37489700317383
images/DUKE_177/DUKE_177_0001.nii.gz,39.50145721435547,41.21931838989258
images/DUKE_177/DUKE_177_0002.nii.gz,40.507652282714844,41.42116928100586
images/DUKE_178/DUKE_178_0001.nii.gz,195.88902282714844,241.8604278564453
images/DUKE_178/DUKE_178_0002.nii.gz,198.71290588378906,244.43997192382812
images/DUKE_178/DUKE_178_0003.nii.gz,194.03369140625,237.7510223388672
images/DUKE_180/DUKE_180_0002.nii.gz,41.75504684448242,57.98087692260742
images/DUKE_180/DUKE_180_0003.nii.gz,41.64200973510742,58.00299072265625
images/DUKE_180/DUKE_180_0001.nii.gz,42.10539245605469,57.81272888183594
images/DUKE_183/DUKE_183_0001.nii.gz,44.92864990234375,45.405418395996094
images/DUKE_183/DUKE_183_0002.nii.gz,46.229576110839844,47.08439636230469
images/DUKE_183/DUKE_183_0003.nii.gz,46.29596710205078,47.20682907104492
images/DUKE_185/DUKE_185_0001.nii.gz,376.0916748046875,513.9913940429688
images/DUKE_185/DUKE_185_0002.nii.gz,379.57470703125,527.9666137695312
images/DUKE_185/DUKE_185_0003.nii.gz,391.9020080566406,541.0840454101562
images/DUKE_189/DUKE_189_0004.nii.gz,37.46510696411133,41.881500244140625
images/DUKE_189/DUKE_189_0002.nii.gz,37.32756042480469,40.8031120300293
images/DUKE_189/DUKE_189_0001.nii.gz,37.170570373535156,40.240943908691406
images/DUKE_189/DUKE_189_0003.nii.gz,37.382476806640625,41.3314208984375
images/DUKE_192/DUKE_192_0002.nii.gz,45.00548553466797,40.99755859375
images/DUKE_192/DUKE_192_0003.nii.gz,44.44179153442383,40.74299240112305
images/DUKE_192/DUKE_192_0001.nii.gz,45.104339599609375,40.56772232055664
images/DUKE_198/DUKE_198_0001.nii.gz,46.663818359375,59.13681411743164
images/DUKE_198/DUKE_198_0004.nii.gz,48.360862731933594,62.400146484375
images/DUKE_198/DUKE_198_0002.nii.gz,48.125022888183594,61.44597625732422
images/DUKE_198/DUKE_198_0003.nii.gz,48.22670364379883,62.043643951416016
images/DUKE_202/DUKE_202_0001.nii.gz,51.45893096923828,52.97921371459961
images/DUKE_202/DUKE_202_0003.nii.gz,53.6796760559082,56.777076721191406
images/DUKE_202/DUKE_202_0002.nii.gz,53.27710723876953,55.9025993347168
images/DUKE_205/DUKE_205_0002.nii.gz,214.0258331298828,280.7403869628906
images/DUKE_205/DUKE_205_0003.nii.gz,218.1783905029297,285.5162353515625
images/DUKE_205/DUKE_205_0001.nii.gz,207.3534698486328,273.3726806640625
images/DUKE_211/DUKE_211_0002.nii.gz,54.97655487060547,72.59909057617188
images/DUKE_211/DUKE_211_0001.nii.gz,55.77461242675781,75.06980895996094
images/DUKE_211/DUKE_211_0004.nii.gz,53.75020980834961,71.67398834228516
images/DUKE_211/DUKE_211_0003.nii.gz,54.2182502746582,71.7962875366211
images/DUKE_217/DUKE_217_0001.nii.gz,644.182861328125,852.2904052734375
images/DUKE_217/DUKE_217_0004.nii.gz,613.498291015625,761.4815063476562
images/DUKE_217/DUKE_217_0003.nii.gz,613.7906494140625,775.6392211914062
images/DUKE_217/DUKE_217_0002.nii.gz,640.4215698242188,826.8540649414062
images/DUKE_218/DUKE_218_0004.nii.gz,505.5913391113281,566.7586669921875
images/DUKE_218/DUKE_218_0002.nii.gz,496.8860168457031,559.6575317382812
images/DUKE_218/DUKE_218_0003.nii.gz,502.4585266113281,563.2780151367188
images/DUKE_218/DUKE_218_0001.nii.gz,486.9197082519531,593.8289184570312
images/DUKE_225/DUKE_225_0001.nii.gz,239.12908935546875,334.7328186035156
images/DUKE_225/DUKE_225_0003.nii.gz,238.6657257080078,326.0864562988281
images/DUKE_225/DUKE_225_0002.nii.gz,240.31866455078125,333.08660888671875
images/DUKE_228/DUKE_228_0001.nii.gz,454.7262268066406,533.4759521484375
images/DUKE_228/DUKE_228_0004.nii.gz,463.47265625,529.724365234375
images/DUKE_228/DUKE_228_0003.nii.gz,461.70751953125,529.9468383789062
images/DUKE_228/DUKE_228_0002.nii.gz,460.07513427734375,530.95654296875
images/DUKE_233/DUKE_233_0002.nii.gz,191.04983520507812,234.118896484375
images/DUKE_233/DUKE_233_0003.nii.gz,195.1620635986328,238.65309143066406
images/DUKE_233/DUKE_233_0001.nii.gz,188.494873046875,226.59811401367188
images/DUKE_234/DUKE_234_0001.nii.gz,216.24859619140625,320.7167053222656
images/DUKE_234/DUKE_234_0003.nii.gz,216.7135772705078,329.0569763183594
images/DUKE_234/DUKE_234_0002.nii.gz,215.31396484375,324.8974609375
images/DUKE_236/DUKE_236_0003.nii.gz,263.4021301269531,305.91021728515625
images/DUKE_236/DUKE_236_0002.nii.gz,257.2478332519531,296.51513671875
images/DUKE_236/DUKE_236_0001.nii.gz,244.59683227539062,281.7151794433594
images/DUKE_236/DUKE_236_0004.nii.gz,264.6846008300781,310.51654052734375
images/DUKE_237/DUKE_237_0002.nii.gz,49.47329330444336,74.34825897216797
images/DUKE_237/DUKE_237_0001.nii.gz,48.67263412475586,72.7958755493164
images/DUKE_237/DUKE_237_0003.nii.gz,48.93962097167969,74.23719787597656
images/DUKE_239/DUKE_239_0003.nii.gz,191.28518676757812,254.69580078125
images/DUKE_239/DUKE_239_0001.nii.gz,188.3127899169922,252.140625
images/DUKE_239/DUKE_239_0002.nii.gz,183.90350341796875,244.92410278320312
images/DUKE_240/DUKE_240_0001.nii.gz,238.49464416503906,296.36004638671875
images/DUKE_240/DUKE_240_0002.nii.gz,231.84300231933594,278.511962890625
images/DUKE_240/DUKE_240_0003.nii.gz,231.4774169921875,278.2890625
images/DUKE_244/DUKE_244_0002.nii.gz,638.482421875,761.2777099609375
images/DUKE_244/DUKE_244_0003.nii.gz,627.4869384765625,743.4400634765625
images/DUKE_244/DUKE_244_0001.nii.gz,647.6512451171875,820.5679931640625
images/DUKE_244/DUKE_244_0004.nii.gz,618.3222045898438,723.4103393554688
images/DUKE_250/DUKE_250_0002.nii.gz,28.81493377685547,44.57973861694336
images/DUKE_250/DUKE_250_0003.nii.gz,29.739553451538086,46.5754508972168
images/DUKE_250/DUKE_250_0001.nii.gz,27.375009536743164,41.370479583740234
images/DUKE_253/DUKE_253_0002.nii.gz,36.03145217895508,58.920318603515625
images/DUKE_253/DUKE_253_0001.nii.gz,34.339778900146484,54.97352600097656
images/DUKE_255/DUKE_255_0001.nii.gz,199.05323791503906,269.2612609863281
images/DUKE_255/DUKE_255_0002.nii.gz,203.63998413085938,282.7556457519531
images/DUKE_255/DUKE_255_0003.nii.gz,203.52513122558594,283.8887939453125
images/DUKE_256/DUKE_256_0001.nii.gz,51.600730895996094,50.652713775634766
images/DUKE_256/DUKE_256_0003.nii.gz,51.981719970703125,51.53557586669922
images/DUKE_256/DUKE_256_0002.nii.gz,51.882568359375,50.931060791015625
images/DUKE_258/DUKE_258_0001.nii.gz,187.70045471191406,276.6552429199219
images/DUKE_258/DUKE_258_0002.nii.gz,193.65953063964844,292.79644775390625
images/DUKE_260/DUKE_260_0002.nii.gz,858.564208984375,1206.8489990234375
images/DUKE_260/DUKE_260_0004.nii.gz,883.2916870117188,1258.0128173828125
images/DUKE_260/DUKE_260_0003.nii.gz,875.2718505859375,1242.704345703125
images/DUKE_260/DUKE_260_0001.nii.gz,808.431640625,1095.057373046875
images/DUKE_265/DUKE_265_0002.nii.gz,35.69492721557617,44.59036636352539
images/DUKE_265/DUKE_265_0003.nii.gz,35.68400192260742,45.36878967285156
images/DUKE_265/DUKE_265_0001.nii.gz,34.73999786376953,42.787567138671875
images/DUKE_265/DUKE_265_0004.nii.gz,35.73359298706055,46.265953063964844
images/DUKE_268/DUKE_268_0001.nii.gz,55.43366241455078,54.69691848754883
images/DUKE_268/DUKE_268_0002.nii.gz,55.80602264404297,54.00251007080078
images/DUKE_268/DUKE_268_0003.nii.gz,55.548980712890625,53.4792594909668
images/DUKE_269/DUKE_269_0003.nii.gz,562.533447265625,695.6384887695312
images/DUKE_269/DUKE_269_0004.nii.gz,575.5610961914062,710.4026489257812
images/DUKE_269/DUKE_269_0001.nii.gz,580.1331176757812,736.075927734375
images/DUKE_269/DUKE_269_0002.nii.gz,570.544677734375,706.361572265625
images/DUKE_271/DUKE_271_0001.nii.gz,51.2397346496582,66.70488739013672
images/DUKE_271/DUKE_271_0003.nii.gz,52.415348052978516,70.62518310546875
images/DUKE_271/DUKE_271_0004.nii.gz,52.870452880859375,71.74740600585938
images/DUKE_271/DUKE_271_0002.nii.gz,52.30097198486328,69.59148406982422
images/DUKE_275/DUKE_275_0002.nii.gz,43.618141174316406,42.80976867675781
images/DUKE_275/DUKE_275_0001.nii.gz,42.94167709350586,42.17055130004883
images/DUKE_275/DUKE_275_0003.nii.gz,43.636112213134766,42.859317779541016
images/DUKE_282/DUKE_282_0001.nii.gz,53.759193420410156,52.537025451660156
images/DUKE_282/DUKE_282_0002.nii.gz,53.373233795166016,51.7447624206543
images/DUKE_283/DUKE_283_0001.nii.gz,421.1470947265625,616.5869750976562
images/DUKE_283/DUKE_283_0003.nii.gz,428.5068054199219,642.771484375
images/DUKE_283/DUKE_283_0002.nii.gz,425.89013671875,631.40283203125
images/DUKE_285/DUKE_285_0003.nii.gz,319.29388427734375,415.0429992675781
images/DUKE_285/DUKE_285_0001.nii.gz,302.5922546386719,397.0620422363281
images/DUKE_285/DUKE_285_0002.nii.gz,309.904052734375,404.2528381347656
images/DUKE_287/DUKE_287_0003.nii.gz,406.7445373535156,587.3369140625
images/DUKE_287/DUKE_287_0001.nii.gz,400.7528381347656,587.1522216796875
images/DUKE_287/DUKE_287_0002.nii.gz,402.6098327636719,581.6688842773438
images/DUKE_290/DUKE_290_0001.nii.gz,26.849010467529297,42.50990676879883
images/DUKE_290/DUKE_290_0003.nii.gz,29.556241989135742,46.30345916748047
